400	et endementiers fist tant une damoisele	eE dimentre|fece tanto una damigella	573|574
401	qui estoit	ch era sua serocchia	575
402	? sa suer qu ele geta Lancelot d une tor ou Meleagans l avoit mis en prison ne sai	ch ella gittò Lancellotto di Lac d una torre ove Meleagante l avea messo in pregione	576
403	por quoi	non so perché	577
404	Quant ele l ot delivré	Quand ella l ebbe dilivero	578
405	si le tint avec li tant qu il fu garis	si l tenne con esso lei non so quanto|tanto	579|580
		ch ella el guari	581
406	kar molt avoit eu mesaise en la prison	ché molto avea avuto misaggio nella prigione	582
		Quand	583
407	et puis l envoia a la cort le roi Artu ou il ocist Meleagan ce savons nos or bien	e fu tornato a guarigione|sillo inviò alla corte del re Artù	584|585
		ov elli uccise Meleagant	586
		ciò sapiamo noi ora bene	587
408	Mais si tost com li parent sorent qu ele avoit Lancelot osté de la prison	Ma si tosto come i parenti di Meleagante seppono|ch ella avea tratto di pregione Lancellotto	588|589
		sì dissono	590
409|410	si distrent qu ele l avoit fait|por Meleagan ocirre;	ch ella l avea fatto per Meleagante uccidere	591
411	si le pristrent a force	si lla presono a forza	592
412	et l acheisonerent de sa mort	e la cagionarono di sua morte	593
413	et distrent que s ele ne trovoit	e dissono che|s ella non trovasse chilla difendesse	594|595
414	qui l en desfendist		
415	qu'il feroient de lui justice	ch elli farebono giustitia di lei	596
416	si grant com l en doit fere de cele	si grande come l uomo dee fare di femina	597
417	qui son frere ocist	che suo fratello uccide	598
418	Et ele dist qu ele troveroit bien	Ed ella disse	599
419|420	qui la desfendroit:|si mist jor d amener I	ch ella il troverebbe bene chi ne la difenderebbe	600
421|422	chevalier|por li desfendre	sì ànno messo giorno d a menare uno cavaliere per lei difendere	601
423|424	si s est|puis porchaciee en Pluisors liex	si se n è poscia procacciata in più luogora	602
425	mais onques ne trova chevalier	ma unque non trovò ancor cavaliere	603
426	qui ses armes en osast prendre contre celui	che sue armi osasse imprendere incontro a colui	604
427	qui apelee l avoit	che apellato l à	605
428	Or	IOr	606
429	si est tant la chose alee	si è tanto la cosa andata	607
430	que li jors est aterminés a hui ;	che 'l giorno est aterminato a oggi	608
431	si n a trové la pucele nul desfendeor	si non à ancor trovato la pulcella difenditore	609
432	et por ce dient li un	e perciò dicono gli uni	610
433	et li autre qu ele est atainte del meffet	e gli altri|ch ella è agiunta del misfatto	611|612
434	que l en li met sus :	che l uomo le mette suso	613
		Si ll anno giudicata	614
435	si l ont jugiee ce m est vis a ardoir le matin	ciò m è aviso|ad ardere domattina	615|616
436	et por ce qu il m en membroit or em ploroie je	e per ciò|che me ne ricordo	617|618
		ora quand io vo vidi piagnea io	619
437	si durement	si duramente	620
438	kar certes ele estoit une des plus cortoises damoiseles ! del monde	ché certo ella era una delle più belle|e delle più cortesi damigelle del mondo	621|622
439	et une des plus vaillans	e una delle più valentri	623
440		Or mi dite|damigella	624|625
		disse Lancellotto	626
441|442	et s ele trovoit demain|qui la deffendist	s ella trovasse domane chi ne la difendesse	627
443	dont ne seroit ele quite del jugement	dunque non sarebbe ella cheta del giudicamento	628
444	que l en a fet	che l uomo l à fatto|	629|630
445	? — Sire fet ele je ne sai	disse ella|i' non sO	631|632
446	—	— Est ciò|diss elli	633|634
447|448	Et est ce fet il gaires loing|que ele est	guari lungi dov ella est	635
449	? — Sire	? — Sire	636
450	fet ele il n i a que	disse ella|e' non ci à	637|638
451|452	VI|lieues englesches	che sei leghe inghilesche	639
453	Se vos leviés demain matin vos i seriés ains prime	:se vo' vi levate domane mattino vo' vi sarete inanzi prima	640
454	— Ou le porrai je fet il trover	—E ove la potrò io|disse	641|642
		trovare	643
		? Al castello	644
455	? — Al chastel a fet ele de Floego	diss ella|di Fleego	645|646
456	et cis chemins vos i menra droit se vos le volés tenir	e questo camino vo' vi menerà tutto diritto se voi il volete tenere	647
457	— Or vos commant a Dieu damoisele fet il	— Or vo comando a dDio|damigella	648|649
		diss ell	650
458	Si s em part atant	Si si parte atanto	651
459	et cele s en vet faisant son duel	ed ella se ne va faccendo suo duolo	652
460	Et il chevalche tant qu il vint fors de la forest	ed e' cavalca|tanto che viene fuori della foresta	653|654
461	si vit devant lui une maison de religion	si vide davanti lui una magion di riligion	655
462|463	et il torne cele part|por herbergier	Elli torna in quelle parti per albergare	656
464	Et quant il i vint	e quand e' vi viene	657
465|466	si trueve a la porte IlII|des freres	si truova alla porta quatro de' frati di là entro	658
467	qui ja avoient chanté complie	che avieno già cantato compieta	659
468|469	et estoient venu hors|? al serain;	e erano venuti di fuori al sereno	660
470|471	si saillent encontre lui|por fere descendre	S salgono incontro a llui per lui discendere	661
472	et dient	e dicono	662
473	que bien soit il venus;	che bene sia elli venuto	663
474	si le font entrer laiens	; sì 'l fanno entrare là entro	664
475	et li demandent s il a mengié	e lo domandano s egli à mangiato	665
476	et il dist	ed e' dice	666
477	que nenil	che non	667
478	et il font erraument mettre la table a	ed e' fanno isnellamente mettere le tavole	668
479	mais il dist qu il ne mengera devant qu il ait esté al mostier b lar il n i entra hui	ma e' dice|che non mangerà davanti	669|670
480		ch egli abbia stato nel mestieri|ché non v entrò tre giorni avea	671|672
481	por orer	Allora entrò nella chiesa per adorare	673
482	et en ce qu il se fu agenoilliés	e'n ciò|che si fu aginocchiato	674|675
483	si regarde a destre	si riguarda a destra	676
484	et voit unes prones d argent trop richement fetes a floretes d or	e vide uno intagliamento d argento troppo riccamente fatto a fioretti d oro	677
485	et a oisials	e a uccelli	678
486	et a bestes	e a bestie	679
487	et dedens avoit V	e di dentro avea v	680
488	chevaliers armés les hialmes es testes les espees es mains ausi apresté de deffendre	cavalieri armati|? Elli isguarda lo ntagliamento	681|682
489	que se l en les volsist asaillir	che troppo est ricco|molto lungamente	683|684
		si vide	685
		ch e cavalieri avieno gli elmi in testa	686
		le spade in mano	687
		altresi aprestati d asalire come se l uomo gli dovesse manomettere	688
490	De ce se merveilla molt Lancelos ;	api ciò|si maraviglia molto Lancellotto	689|690
491	si se drece erraument	si diriza isnellamente	691
492	et vet cele part	e va in quelle parti	692
493	si salue les chevaliers	si saluta i cavalieri	693
494	et il dient	e dicono	694
495	que bien soit il venus	che ben sia elli venuto|	695|696
		ov'era lo nta	697
496	Et il entre dedens les prones par un petit huisselet a	elli ella glio|per un piccolo uscio di ferro	698|699
497	et esgarde les prones	e guarda lo ntaglio	700
498	qui tant sont riches qu il ne cuide pas	che tanto est ricco|che non crede passo	701|702
499	que nus rois les peust esligier;	che nullo re il potesse fare fare	703
500	puis voit delés les chevaliers une tombe la plus riche	e vide dallato il cavaliere una tomba|la più ricca	704|705
501	qui onques fust fete par home	ch unque fosse veduta per huomo	706
502	kar ele ert tote d or fin a chieres pierres precioses	ch ell era tutto d oro fine a pietre pretiose	707
503	qui molt valoient miels d un grant roialme	che più valieno d uno gran reame	708
504	Se la tumbe fu de grant bialté nient ne monte la bialtés envers la richece	Se lla tomba fu di gran biltà|niente fu della biltà inverso la riccheza dond ella era piena	709|710
505	dont ele estoit	e Pntorniata	711
506	et avec ce estoit ele la greignor	e con esso ciò era ella la magiore	712
507	que Lancelos eust onques veue :	che Lancellotto avesse unque veduta	713
		Molto lungamente riguarda Lancellotto la tomba	714
		che troppo gli sembia oltragiosamente piena di gran riccheza	715
		si sarebbe a suo aviso al re Artù	716
508	si se merveille molt	e molto	717
509	qui puet estre li princes	si maraviglia chio può essere el principe	718
510	qui dedens fu mis	che di dentro fu messo	719
511		Quand egli à molto isguardato|si domanda	720|721
		e cavalieri	722
512	qui sont iluec	che fanno nel luogo	723
		Sire	724
513	Sire font il nos gardons le cors	dicono elli|noi guardiamo il corpo	725|726
514	qui en ceste tumbe est	che in questa tomba giace	727
515	qu'il n en soit portez fors de çaiens;	che no ne sia portato fuori di qua entro	728
516|517	si somes|V	; sì siamo qui v	729
518	por garder le de jors par nuit en i a autres	per lui guardare ciascuno giorno	730
519	V	e per la notte ce n à altri cinque	731
520	qui font autretel servise comme nos faisons de jors	che fanno altrettale servigio come noi facciamo il giorno	732
521	—	— E perché	733
522	Et por quoi fet Lancelos avez vos poor qu il n en soit portés	disse Lancellotto|avete voi paura	734|735
		che non ne sia tratto	736
523	? — Sire font il	? — Sire|dicono elli	737|738
524	por ce	per ciò	739
525	que uns des freres de çaîens	che uno de frati di qua entro	740
526	qui molt est preudom	che molto est produomo	741
527	et de sainte vie nos dist n a encor gaires	e di santa vita|no disse	742|743
		non à ancora guari	744
528	que uns chevaliers vendroit ceste part	ch uno cavaliere verebbe in queste parti	745
529	qui a force l en osteroit	ch a forza ne l trarebbe	746
530	et fors de cest païs l en feroit porter	e 'l manderebbe fuori di questo paese	747
		a nostri occhi vegendo	748
531	Et nos gens de ceste terre voldrions miels morir qu il fust remués d entre nos :	E noi di questa terra voremo meglio morire|che fosse rimutato di tra noi	749|750
532	por ce	perciò	751
533	si le gardons issi com vos veez lar li preudom i nos dist	si l guardiàn noi|insi come vo' vedete	752|753
		ciascuno giorno	754
		e ciascuna notte	755
534	que li chevaliers ne demoreroit pas qu il ne venist — Or me dites	ché l produomo no disse|che l cavaliere non dimorebbe passo a venire	756|757
		o	758
		! ee Or mi dite	759
535	fet Lancelos ne fu cil molt haus princes a cui l en fist	disse Lancellotto|non è quelli molto alto principe a cui l uomo fece	760|761
536	si haute sepulture	si ricca sepoltura|	762|763
537	? — Sire font cil haus hom fu il	dicono elli|alto huomo fu elli	764|765
		e ricco	766
		e con tutto	767
538	et riches; avec ce qu il fu haus hom fu il li plus preudom	che fu alto huomo de più del mondo|fu elli el più produomo	768|769
539	qui onques fust a son tens	ch unque fosse a suo tempo|—Ha	770|771
		!	772
540	— Ha Diex fet Lancelos	Iddio|disse Lancellotto	773|774
541	qui fu il	chi fu elli	775
		? — Sire	776
		dicono elli	777
542	?— Sire font il se vos conoissiés letres veoir le porriés	se vo' conoscete lettere|sapere il potete per tempo	778|779
543	kar ses nons est escris el chief de cele lame	ché suo nome est scritto nel capo di quella lama	780
544	Lors va Lancelos cele part	Iiol Allor va Lancellotto in quelle parti	781
545	si regarde les letres	si riguarda le lettere grandi	782
		e spatiose	783
		formate di fino oro	784
		che dicieno	785
		: “Qui giace Galeotto	786
546	qui dient Ci gist Galehout li fiz a la Jaiande li sires des Lointaignes Isles a	il figliuolo della Bella Gigante|il signore de lLontane Isole	787|788
547	qui por l amor de Lancelot morut	che per l amore di Lancellotto mori	789
548	Et quant il vit ce		790
549	si chiet pasmés	si cadde ispasimato	791
550	et gist grant piece a terre sans mot dire;	e giacque gran peza a terra sanza motto dire	792
551	et li chevalier le corent relever	E cavalieri il corsono a rilevare	793
552	si se merveillent molt qu il puet estre	si si maravigliarono molto tutti chi egli può essere	794
553	Et quant il revint de pasmison	e quand e' può rivenire di spasimagione|si grida	795|796
		A	797
554	si s escrie Ha las!	!|lasso	798|799
555	Quel dolor	qual dolore	800
556	et quel damage	e quale damaggiob	801
557	Et lors fiert l un poing en l autre	Allor fiede l uno pugno a l altro	802
558	et esgratine son viaire	e sgraffia suo viso	803
559	si qu il en fet le sanc salir de totes pars	sicché ne fa il sangue salire di tutte parti|e si prende	804|805
560	si se prent as chevels	e dirappa|e be' capelli	806|807
561	et se fiert grans cops del poing en mi le front	e si fiede gran pugni nel miluogo della faccia	808
562	et en mi le pis	e nel miluogo del petto	809
563	et crie	e grida	810
564	si durement qu il n i a celui	si duramente|che non v à colui	811|812
565	qui tote pitiés n en preigne;	che tutta piatà non abbia	813
566	si se laidenge	Si si ladeggia	814
567	et maldit l ore qu il fu nes	e maladice l ora|che fu nato	815|816
568	et dit Ha Diex !	e dice|: Al	817|818
569	Quel damage	quale damaggio	819
570	quel perte del plus preudome del monde	e quale perdita del produomo del mondo	820
571|572	qui mors est|por le plus vil chevalier	ch è morto per lo più malvagio cavaliere del mondo	821
573	et por le plus malvés	e ch unque fosseb	822
574	qui onques fust ! Tant fet Lancelos grant duel	anto fa Lancellotto gran duolo	823
575	que tuit cil de laiens le vienent regarder a merveille;	che tutti que di là entro el vengono a risguardare a maraviglia	824
576|577	si li demandent|qui il est	sillo domandano chi egli è	825
578	et il ne puet mot dire ains crie totes voies	ed e' non lor può motto dire|anzi grida tuttavia	826|827
579	et se debat	e si dibatte	828
		e si ditira	829
580	et descire	e si distorce	830
581	Quant il a son duel demené grant piece	|sicché tutto est lasso	831|832
582	si regarde les letres	elli isguarda le lettere	833
583	qui dient	che dicieno	834
584	que por lui est mors Galehout;	che per lui era morto Galeotto	835
		e potesse huomo vedere isbigotito	836
585	si dist	e sperduto	837
		si s à fedito di molti gran colpi nella faccia	838
		ma nella fine dice elli	839
586	que or seroit il trop malvés s il ausi ne moroit	che or|si tiene elli troppo malvagio	840|841
587	por lui:si saut maintenant jus des prones	|Si salta immantanente fuori del chiuso	842|843
588	et pensa qu il iroit querre s espee	e disse|ch elli andrà a chiedere sua spada	844|845
589	et qu il s en ocirroit	e disse|che se n ucidrà	846|847
590	kar ausi avoit ele esté Galehout a	ch altresi avea ella stata di Galeotto	848
591	Et maintenant qu il fu issus del mostier	E mmantanente|ch elli fu uscito del monistero	849|850
592	si encontra une des damoiseles del Lac cele	sì incontrò una damigella di Lac|quella	851|852
593	qui a Boort avoit parlé devant le chastel de Honguefort	che a Boordo avea parlato davanti il castello d Unguelforte|;	853|854
594	et ele le conuit bien	e ella il cognoscea bene	855
595	si le prent par le pan de la cote	si l prende per lo panno della cotta	856
596	et l areste	e l aresta|	857|858
597	Qu est ce		
598	? fet ele	?|diss ella	859|860
599	Ou alés vos ensi	Ove andate voi insi	861
		: — Hal	862
		diss elli	863
600	? — Ha damoisele fet il laissiés moi mes dolors finer lkar jamés n avroie joie ne repos en cest siecle	lasciateme mio dolor finire|ché giamai non arò gioia né pace in questo secolo	864|865
601	— Parlés fet ele a moi	—Parlate a me|!	866|867
		disse ella	868
		ed	869
602	Et il ne li dit mot ains se lance outre	e non le fa motto|anzi	870|871
		si lancia oltre	872
603	si qu il li eschape des mains	si che lle ismuccia delle mani	873
604	Et quant ele l en vit aler	Equand ella ne l vide andare	874
605	si li crie Je vos deffent fet ele par la rien	si llo grida|d vo difendo	875|876
		diss ella	877
606	que vos plus amez en cest monde	per la cosa|che vo' più amate nel mondo	878|879
607	que vos n ailliés avant	che vo non andiate più avanti infino a	880
608	tant que vos aiés parlé a moi	tanto che vo' non avete parlato a meb	881
609	Et il s areste	Ed e' s aresta	882
610	si la regarde	si lla risguarda	883
611	et quant il la conut	e quand e' la conosce	884
612	si li dist	si dice	885
613	que bien soit ele venue	che bene sia ella venuta	886
614	En non Dieu fet ele vos me deuissiés fere plus bele chiere	A nome di Dio|diss'ella	887|888
615	que vos ne me fetes al mains	vo mi dovreste fare più bella cera	889
616	por ce	che vo' non fate	890
617	que je sui messages vostre dame del Lac	ch almeno sono io messaggio di vostra dama di Lacco	891
618	— Ha damoisele fet il	! —Hal|damigella	892|893
		per Dio	894
619	por Dieu ne vos poist certes je ai tant de dolor	non vo ne pesil Certo|i ' ò tanto dolore	895|896
620	que nus for Diex ne me porroit conforter ne a ne cuidiés	che nullo fôrse lddio non mi potrebbe riconfortare|né non credere passo	897|898
621|622	que jamés aie joie|por aventure	ch io giamai abia gioia per aventura	899
623	qui me puist avenir	che possa avenire	900
624	— En non Dieu fet ele	—eA nome di Dio|diss ella	901|902
625	si avrois	si arete	903
626	Escotez	Ascoltate	904
627	que ma dame vos mande	che mia dama vo manda	905
628	— Or dites fet il	— Or dite|damigella	906|907
629		diss elli|— Ella vuole	908|909
630	que vos ostés le cors Galehout de caiens	diss ella|che voi traiate il corpo di Galeotto di qui	910|911
		e l fate portare	912
631	et le fetes porter en litiere en la Dolerose Garde	in quello medesimo vasello ov'egli è|nel castello della Dolorosa Guardia	913|914
632	et iluec soit mis en la tombe meismes ou vos trovastes vostre non escrit;	Nel luogo sia messo nella tomba medesima ove vo' trovaste vostro nome iscritto	915
633	et ele le velt ensi	ch ella il vuole insi	916
634	por ce qu ele set bien	per ciò|ch ella sa bene	917|918
635	que en cel lieu sera vostre cors enterrez	che n quello luogo sarà vostro corpo sotterrato	919
636	Et quant il l ot	E quand e' l ode	920
637	si en est molt liés	sì n è molto lieto	921
638	et dist	e dice	922
639	que molt li sont ces noveles plaisans	che molto gli sono queste novelle piacenti	923
640	kar tot ensi le fera il ;	ché tutto insì il farà elli	924
641	puis demande comment sa dame le fet	Poscia domanda come sua dama il fa	925
642	Par foi fet ele ele a esté	Per fé|diss ella	926|927
643|644	VIlI|jors deshaitiee trop durement	ella à stata otto giorni disatata troppo duramente	928
645	kar ele trova en son sort	ch ella trovò in sue sorte	929
646	si com ele meismes me dist puis	si come ella medesima mi disse poscia	930
647|648	que si tost com vos troveriés la tombe Galehout|que vos vos ocirriés de duel se vos n estiés destornez	che sì tosto come vo' trovereste la tomba di Galeotto vo' voi uccidereste di duolo se vo non ne fosse distornato	931
649	Por ce m envoia ele ça a grant besoing	e perciò mi mandò ella qua a gran bisogno	932
650	si vos mande	i vo manda	933
651	que vos laissiés le duel ester qu il ne vos puet fere se nuire non	che voi lasciate el duolo stare|ché non voi può fare se nuocer non	934|935
652	et vos prie par la rien	e vo priega per la cosa	936
653	que vos plus amés	che vo' più amate in questo mondo	937
654	que vos al plus bel	che voi al più bello	938
655	que vos porrois vos reconfortés	che vo' potete vo vo confortate	939
656	et se vos ensi ne le fetes bien sachiés	|ben sapiate	940|941
657	que al premier besoing	che nel primaio affare	942
658	que vos avrois de li ele vos faudroit	che voi arete bisogno di lei|ella voi fallerebbe	943|944
659	Et il dist qu il se confortera	Ede' dice|che si conforterà	945|946
660	puis qu ele le velt	poscia|ch ella vuole	947|948
		v~Or vo conviene	949
661	Or vos covient fet ele vos armes prendre	diss ella|vostre armi prendere	950|951
662	kar je voi bien qu il ne le vos en lairont mie en pes porter tant com il le porront deffendre	ch io so bene|che l uomo non voi lascerebbe mica in pace portare tanto com elli il potranno difendere	952|953
663	Et il dist qu il i morroit ançois qu il ne l ostast de laiens;	Ed e' dice|che ne morebbe inanzi	954|955
		che non ve 'l traesse di là entro	956
664	si se vet armer	si si va ad armare	957
665	et la damoisele vient tantost as chevaliers	|e disse a' cavalieri	958|959
666	qui gardoient la tombe	che guardavano la tomba|	960|961
		diss ella	962
667	si lor dist Seignor fet ele volés vos destorner ce qu il covient estre a force	volete vo' distornare ciò|che conviene essere a forza	963|964
668	?	?	965
669|670	et demandent|por quoi ele le dist	Ed e' domandarono perch ella el diceva	966
671	Je le di fet ele	¿''l dico|diss ella	967|968
672	por le cors	per questo corpo	969
673	que vos gardez	che vo' guardate	970
674	et si savés bien qu il en sera ostez	si sapete bene|che ne sarà tratto	971|972
675	— Non sera font il	— Non sarà|damigella	973|974
		dicono elli	975
676	que nos puissons	tanto come noi possiamo	976
677	— En non Dieu fet ele	—etA nome di Dio|diss ella	977|978
678	si iert	si fia	979
679	et bien sachiés fet ele	ché ben sapiate	980
680	que cil est venus	che colui est venuto	981
681	qui l en ostera	che ne l trarà	982
682	Et se vos le contredites vos en morrois tuit:	e se voi gliel contradite|voi ne morete tutti	983|984
683	por ce vos vendroit il miels	; perciò vo varebbe elli meglio	985
684	que vos le laississiés atant ains	che voi il lasciaste atanto inanzi	986
685	que vos vos en façois ocirre	che vo' voi facciate uccidere	987
686	Et cil dient	Ed e'rispondono	988
687	que ja tant com il soient vif n en sera portés	che già tanto come sieno vivi non ne sarà portato	989
688	Et bien sache font il li chevaliers	ee ben sappiate|dicono elli	990|991
		il cavaliere	992
689|690	qui venus est|por avoir le	ch è venuto per lui avere	993
691	que s il estoit encore plus preus	se fosse ancor più pro'	994
692	que Lancelos n est	che Lancellotto	995
693	si n en menra il point	no ne menerà elli punto	996
694	— Or verrons fet ele comment il vos en avendra	— Or vedrete|diss ella	997|998
		come voi averra	999
695	A ces paroles vint laiens Lancelos tos armés	A queste parole entrò là entro Lancellotto tutto armato	1000
696	et quant li chevalier le voient venir	e quando i cavalieri il vidono venire	1001
697	si li demandent qu il velt fere	si l domandano|che vuol fare	1002|1003
			1004
698	Je vueil fet il avoir le cors	diss elli|avere il corpo	1005|1006
699	qui laiens est	che là entro est inserrato	1007
700	— Par foi font il vos ne l avrois mie	— Per fé	1008
701	por nient	dicono elli	1009
702	Nos ¡ morrons ançois tuit	vo' non l arete passo per niente|: noi ci moremo in prima tutti	1010|1011
703	que vos l enportois	che voi ne l portiate	1012
704	— A morir fet il en estes	! —Al morire ne siete voi venuti	1013
705	donc tuit	poscia	1014
706	puis que a mains ne vos en volés soffrir	che a meno non ne potete sofferireb	1015
707	Si saut dedens les prones	i salta di dentro les prone	1016
708	et il li corent sus	ed e' gli corrono suso	1017
709|710	kar arrieres le cuident fere sailir|por poor de morir;	ch a terra il credono frattire per paura di morire	1018
711	si le fierent par la ou il le pueent ataindre	si 'l fegono per là ov elli il possono agiugnere	1019
712	et il ot el poing l espee nue ;	Ed elli ebbe impugnata la spada ignuda	1020
713	si lor done grans cops	si lor dona gran colpi	1021
714	et pesans	e pesanti	1022
715	et fiert le premier qu il encontre	e fiede el primaio	1023
716	si durement	si duramente	1024
717	que por le hialme ne	che per l elmo né per la cuffia del ferro non rimane	1025
718	por la coife de fer ne remaint qu il ne li mete l espee jusqu al test;	che non gli metta la spada insin qua alla testa	1026
719	et il le hurte de soi	ed elli il percuote di sé medesimo	1027
720	Si l abat a terre	si llo abatte a terra	1028
721	Et lors saillent molt irieement tuit li autre	Allor salgono molto adiratamente tutti gli altri	1029
722	si depiecent son escu	si gli dispezano suo scudo	1030
723	et son hialme	e suo elmo	1031
724|725	et son hauberc|et le blecent en pluisors lieus	e suo asbergo gli falsano in più luogora	1032
726	Mais il ne li chaut de rien qu il li facent	ma e' non gli è a nulla|che gli facciano	1033|1034
727	kar tant est dolens	ch atanto est dolente	1035
728	que nus plus;	che nullo più	1036
729	si lor laisse corre par grant ire	Si lor lascia corere	1037
730	et lor done de l espee		
731	si grans cops	si gran colpi	1038
732	que tos les fet guenchir avant lui	che tutti gli fa ischencire davanti lui	1039
733	Et lors esgarde celui des IllI	Allora avisa que' de' quatro	1040
734	qui plus li faisoit mal	che più gli faceva male a suo aviso	1041
735	et cil estoit molt grans	e quegli era molto grande	1042
736	et molt fors;	e molto forte|;	1043|1044
737	et Lancelos	e Lancellotto	1045
738	qui le vient ataignant li done par mi le hialme	che viene agiugnendo|si l fiede	1046|1047
739|740	si grant cop qu il en fet le feu saillir|et l espee glace	si gran colpo	1048
741	qui de droit ne fu pas ferue	che n diritto non fu passo fedito	1049
742	si descent desus la senestre espaule	si gli discende sopra la sinistra spalla	1050
743	Li cops fu grans		1051
744	et par ire ferus	e per ira fedito	1052
745	et bien i parut	e bene aparve	1053
746	que l espee cola par mi l espaule a al chevalier	che lla spada colò per me' la spalla del cavaliere	1054
747	si que li bras a tote l espaule chiet desus le pavement	sicché la spalla con tutto il braccio cadde di sopra lo smalto|ed e' trabocca a terra	1055|1056
		si spasima	1057
		faceva facevano della angoscia	1058
		che sente	1059
748	Et lors sont molt esmaié li autre troi	Allora sono molto ismagati tutti gli altri tre	1060
749	si font molt malvés samblant d els deffendre	si si fanno malvagio sembianti di difendere per lo gran colpo	1061
750	por le grant cop qu il ont veu	ch egli ànno veduto	1062
751	et por l espee	e per la spada	1063
752	que chescuns d els a ja sentie jusqu al sanc	ch egli ànno sentita insin qua alle carni	1064
753	Et Lancelos lor cort sus	E Lancellotto|ch unque non	1065|1066
754	et en fiert I	si rimuove	1067
755	el hialme	lor corre suso|e ne fiede l uno a monte ne l elmo sì gran colpo	1068|1069
756	si qu il le fet flatir a terre d ambesdeus les paumes	ch elli il fa frattire a terra d amendune le palme	1070
757	Et quant li autre dui voient ce	ME quando gli altri due vidono ciò	1071
758	si tornent en fuies vers l uis a garison;	si tornarono inverso per fuggire a guarigione	1072
759	et Lancelos vint ataignant le deerrain	e Lancellotto viene agiugnendo il di dietro	1073
760	si le fiert par entre l escu	si l fiede intra lo scudo	1074
761	et le bras	e l braccio	1075
762	si qu il li trenche le poing	sicché gli trinca il pugno	1076
763	et li escus chiet a terre	e lo scudo cade a terra	1077
764	et cil torne en fuies	e que' torna in fuga	1078
765	qui maheignié se sent	che magagnato|si sente	1079|1080
766	Et Lancelos vient a l autre	E Lancellotto ritorna a l altro	1081
767	qui ja se relevoit sel fiert de l espee	che si rilevava|si l fiede della spada	1082|1083
768	si grant cop qu il li fet le hialme voler en la place	si gran colpo|che gli fa l elmo volare nella piaza	1084|1085
769	Et quant cil sent son chief nu	;|e quando que' sente suo capo ignudo	1086|1087
770	si cria merci	sì grida mercé	1088
771	et dist qu il ne l ocie pas	e dice|che non l uccida passo	1089|1090
772	kar il est pres de sa volenté fere	ch egli è presto di sua volontà fare	1091
773	Or te covient donc fet Lancelos fiancer	vOr ti conviene dunque giurare|disse Lancellotto	1092|1093
774	que tu le cors mon seignor Galehout conduiras a la Dolerose Garde	che tu il corpo di monsignosr Galeotto conducerai alla Dolorosa Guardia	1094
775	et iluec le feras garder	; nel luogo il farai guardare tanto	1095
776	tant que je i viegne;	ch io vi vegna	1096
777|778	et se l en te demande|qui t i envoie	e se l uomo ti domanda chi ve l arà mandato	1097
779	si diras « cil	e tu lor di quelli	1098
780	qui ot les ames blanches le jor	ch ebbe l armi bianche il giorno	1099
781	que li chastials fu conquis	che l castello fu conquiso	1100
782	Et il li fiance	E elli il giura	1101
783	que tot ensi le fera il	ch elli insi el farà	1102
784		Allor prende Lancellotto la lama per lo più grosso capo	1103
785	si tire de grant force qu a pou qu il ne se deront tos	si tira per|si gran forza	1104|1105
		che a poco	1106
		che non	1107
		si dirompe tutto	1108
786	si que li sans li vole par mi le nes	e sì|che l sangue gli dirompe per me' el naso	1109|1110
787	et par mi la boche	e per me' la bocca	1111
788	et li cors li sue d anguoisse	e l corpo gli suda della angoscia	1112
789	Mais por tote la destrece ne remaint qu il n ait la tombe levee en haut à; mes nule dolors qu il eust onques ne monte rien a cele dolor qu il ot	ma per tutte le distrezze non rimane|che non abbia la tomba levata in alti	1113|1114
			1115
		ch elli avesse unque mai non fu nulla inverso quello dolore quand	1116
790	quant il vit le cors Galehout tot ensi armé com il estoit;	e vide il corpo di Galeotto tutto insì armato com egli era	1117
791	si trova s espee delés lui	eSi truova sua spada dallato a llui	1118
792	qui molt estoit	che molto era buona	1119
793	et bone	e bella	1120
794	et clere;	e sanza fallo della spada medesi|ma si sarebbe elli ucciso	1121|1122
795	et sans faille de l espee meesmes se fust il ocis se la damoisele ne li eust tolue erraument	se lla damigella non gliel avesse tolta|perciò rimase	1123|1124
796		Allor fece Lancellotto fare una lettiera di legno	1125
797	et la fist covrir des plus riches pailes de laiens	e le facce coprire del più ricco palio di là entro	1126
798	et quant il l ot atornee al plus richement qu il pot li chevaliers prisons li dist Sire fet il se l en movoit tot de nuis ce seroit sens	E quand elli l ebe aconcia al più riccamente|ch elli poté	1127|1128
		il cavaliere prigione gli disse	1129
		Sire	1130
		diss elli	1131
		se l uomo movesse di notte	1132
		ciò sarebe gran senno	1133
799|800	—|Por quoi	— Perché	1134
801	? fet il	?|disse Lancellotto	1135|1136
802	—	— Per ciò|diss elli	1137|1138
803	Por ce que se li chevalier de cest païs savoient	che s|e cavalieri di questo paese sapessono	1139|1140
804	que l en len deust porter il feroient gaitier les trespas	che l uomo ne l dovesse portare|elli farebono guardare intra passi	1141|1142
805	si qu il seroit arestés en alcun lieu ;	sicché sarebbe arestato in alcuno luogo	1143
806	et por ce vos loeroie je qu il meust orendroit	E perciò vo lodere' io|che vo' movereste oraindiritto	1144|1145
807	kar il seroit bien eslongiés ains qu il fust jors XX	ché l uomo sarebbe bene islungato|leghe inanzi	1146|1147
808	lieues englesches	che fosse giorno	1148
809	Et il s i acorde bien;	VEd e' vi s acorda bene	1149
