425	et li autre qu ele est atainte del meffet	et li autre|que ele est atainte dou meffait :	487|488
426	que l en li met sus :	que len li met sus	489
427	si l ont jugiee ce m est vis a ardoir le matin	Si lont iugie ce mest uis le matin a ardoir	490
428	et por ce qu il m en membroit or em ploroie je	et por ce quil men menbroit ore ploroie ge	491
429	si durement	si durement	492
430	kar certes ele estoit une des plus cortoises damoiseles ! del monde	Car certes ele est une des plus cortoises damoileles dou monde	493
431	et une des plus vaillans	et une des plus uaillans	494
432	et s ele trovoit demain	Or me dites damoisele fait lancelot|se le trouoit	495|496
433	qui la deffendist	qui la desfendist	497
434	dont ne seroit ele quite del jugement	dont ne seroit ele quite del iugement	498
435	que l en a fet	que len li a fait	499
436|437	? — Sire fet ele je ne sai|—	sire fait ele ie ne sai	500
438	Et est ce fet il gaires loing	et esse fai il gaires long	501
439	que ele est		
440	? — Sire		
441	fet ele il n i a que	sire il ni a|que	502|503
442	VI	ui	504
443	lieues englesches	lieues englesches	505
444	Se vos leviés demain matin vos i seriés ains prime	se uous leuiez demain matin uus i seriez ains tierce	506
445	— Ou le porrai je fet il trover	Ou la porroie ge fait il trouer	507
446	? — Al chastel a fet ele de Floego	Au chastel fait ele de floego	508
447	et cis chemins vos i menra droit se vos le volés tenir	et ciz chemins uos i merroit se uos le uoliez tenir	509
448	— Or vos commant a Dieu damoisele fet il	Or uos comant a dieu damoisele fait il	510
449	Si s em part atant	si sen part	511
450	et cele s en vet faisant son duel	et sele sen ua faisant son duel	512
451	Et il chevalche tant qu il vint fors de la forest	et il cheuauche tant quil uient fors de la forest	513
452	si vit devant lui une maison de religion	Si uoit deuant lui une maison de religion	514
453	et il torne cele part	et il torne cele part	515
454	por herbergier	por herbreger	516
455	Et quant il i vint	et quant il i est uenus	517
456|457	si trueve a la porte IlII|des freres	si trueue a la porte iiii freres	518
458	qui ja avoient chanté complie	qui ia auoient chantee complie	519
459|460	et estoient venu hors|? al serain;	et estoient uenu au serain	520
461	si saillent encontre lui	Si saillent encontre lui	521
462	por fere descendre	por liu dessandre	522
463	et dient	Oroient	523
464	que bien soit il venus;	que bien soit il uenus	524
465	si le font entrer laiens	sire font entrer laiens	525
466	et li demandent s il a mengié	et li demandent cil a mengue	526
467	et il dist	et il dit	527
468	que nenil	que nennil	528
469	et il font erraument mettre la table a	et il font erraument mestre la la table	529
470	mais il dist qu il ne mengera devant qu il ait esté al mostier b lar il n i entra hui	mais il dit quil ne mangera deuant quil ait este en mostier|Car il ni entra encor hui	530|531
		Lors entre lanceloz en lesglise	532
471	por orer	por orer	533
472	et en ce qu il se fu agenoilliés	et en ce quil se fu agenoilliez	534
473	si regarde a destre	si garde a destre	535
474	et voit unes prones d argent trop richement fetes a floretes d or	si uoit unes prones de fer dargent trop richement faites|et florestes dor	536|537
475	et a oisials	et a oisiax	538
476	et a bestes	et a bestes	539
477	et dedens avoit V	et dedans auoit u	540
478|479	chevaliers armés les hialmes es testes les espees es mains ausi apresté de deffendre|que se l en les volsist asaillir	cheualiers tous armes les hiaumes laciez les espees es mains ausi aprestes de desfandre: comme se len les uosist asaillir	541
480	De ce se merveilla molt Lancelos ;	Si se meruilla moult lancelot	542
481	si se drece erraument	si se dresce erraument	543
482	et vet cele part	et ua cele part	544
483	si salue les chevaliers	et salue les cheualiers	545
484	et il dient	et il dient	546
485	que bien soit il venus	que bien soit il uenus	547
486	Et il entre dedens les prones par un petit huisselet a	et il entre dedens les prones par|i	548|549
		petit usselet	550
487	et esgarde les prones	et esgarde les prones	551
488	qui tant sont riches qu il ne cuide pas	qui tant sont riches quil ne cuide pas	552
489	que nus rois les peust esligier;	que uus rois les poist eligier	553
490	puis voit delés les chevaliers une tombe la plus riche	et puis uoit deles les cheualiers une tonbe la plus riche	554
491	qui onques fust fete par home	qui onques fust ueue|par home	555|556
492	kar ele ert tote d or fin a chieres pierres precioses	Car ele ert tote dor fin a pierres precieusez	557
493	qui molt valoient miels d un grant roialme	qui plus ualoient dun roiamne	558
494	Se la tumbe fu de grant bialté nient ne monte la bialtés envers la richece	et dee la conbe fu de grant biaute|Noiant monte a la richesce	559|560
495	dont ele estoit	dont ele estoit	561
496	et avec ce estoit ele la greignor	et auec ce estoit ele la grignors	562
497	que Lancelos eust onques veue :	que lancelot|ueist onques	563|564
498	si se merveille molt	Si se merueille moult	565
499	qui puet estre li princes	qui pot estre li princes	566
500	qui dedens fu mis	qui dedens fu mis	567
		si demande as cheualiers	568
501	qui sont iluec	que il font illuec	569
502	Sire font il nos gardons le cors	Sire font il nos garoons le cors	570
503	qui en ceste tumbe est	qui est dedens ceste tonbe	571
504	qu'il n en soit portez fors de çaiens;	que il nen soit portes hors de saiens	572
505	si somes	Si i somes	573
506	V	u	574
507	por garder le de jors par nuit en i a autres	por le garder chascun ior|et par nuit en i a autre	575|576
508	V	u	577
509	qui font autretel servise comme nos faisons de jors	qui font autretel seruise con uos faisons de ior	578
510	—	et porcoi fait lanc᷑	579
511	Et por quoi fet Lancelos avez vos poor qu il n en soit portés	auez uos pa our|que il nen soit portes	580|581
512	? — Sire font il	SIre font il	582
513	por ce	por ce	583
514	que uns des freres de çaîens	que uns freres de saiens	584
515	qui molt est preudom	qui est moult preudoms	585
516	et de sainte vie nos dist n a encor gaires	et de sainte uie nos dit na encore gaires	586
517	que uns chevaliers vendroit ceste part	que uns cheualiers uandroit ceste part	587
518	qui a force l en osteroit	qui a frce len osteroit	588
519	et fors de cest païs l en feroit porter	et fors de cest pais len feroit porter	589
520	Et nos gens de ceste terre voldrions miels morir qu il fust remués d entre nos :	et nos gens de ceste terre uodriens miex morir quil fust remuez dantre nous	590
521	por ce	porce	591
522	si le gardons issi com vos veez lar li preudom i nos dist	si le gardons ensi con uos ueez	592
523	que li chevaliers ne demoreroit pas qu il ne venist — Or me dites	Car li preudons nos dit quil ne demorroit mie: quil ne uenit	593
524	fet Lancelos ne fu cil molt haus princes a cui l en fist	Or me dites fuit lancelot ne fu cil moult riche princes a cui	594
525	si haute sepulture	si riche sepouture fu faite	595
526	? — Sire font cil haus hom fu il	Sire font a haus homs	596
527	et riches; avec ce qu il fu haus hom fu il li plus preudom	et riches fu il|et li plus prendons	597|598
528	qui onques fust a son tens	qui onques fust a son tans	599
529	— Ha Diex fet Lancelos	Ha: diex fait il	600
530	qui fu il	qui fu il	601
531|532	?— Sire font il se vos conoissiés letres veoir le porriés|kar ses nons est escris el chief de cele lame	Sire font il se uos quenoisiez lestre sauoir le poez Car ses nons est escris el chief de cele lame	602
533	Lors va Lancelos cele part	Lors ua lancelot|cele part	603|604
534	si regarde les letres	et regardent les lestres	605
535	qui dient Ci gist Galehout li fiz a la Jaiande li sires des Lointaignes Isles a	qui dient: ci gistGalehot li fiz a la bele iaiende des longainnes illes|et li sires de sorelois	606|607
536	qui por l amor de Lancelot morut	qui por lanmor lancelot|del lac morut	608|609
537	Et quant il vit ce	et quant il uoit ce	610
538	si chiet pasmés	si chiet pasmez	611
539	et gist grant piece a terre sans mot dire;	et gist grant piece a terre sans madire	612
540	et li chevalier le corent relever	et li cheualier le corent releuer	613
541	si se merveillent molt qu il puet estre	si se merueille moult|que il puet estre	614|615
542	Et quant il revint de pasmison	et qnt il reuient de pasmissons	616
543	si s escrie Ha las!	si sescrie|halas	617|618
544	Quel dolor	quel dolor	619
545	et quel damage	et quel damage	620
546	Et lors fiert l un poing en l autre	et lors fiert lun pong a lautre	621
547	et esgratine son viaire	et esgratine son uiaire	622
548	si qu il en fet le sanc salir de totes pars	et or fait le sanc de totes pars saillir	623
549	si se prent as chevels	Si se prant as cheuex	624
550	et se fiert grans cops del poing en mi le front	et se fiert grant corx del pong el fronc	625
551	et en mi le pis	et enmi le piz	626
552	et crie	et crie	627
553	si durement qu il n i a celui	si durement qul ni a celui	628
554	qui tote pitiés n en preigne;	qui pitie nen prangne	629
555	si se laidenge		
556	et maldit l ore qu il fu nes	et maudit leure quil fu nez	630
557	et dit Ha Diex !	et dit ha diex	631
558	Quel damage	que perte	632
559	quel perte del plus preudome del monde	et quel dammage del plus preudome del monde	633
560	qui mors est	qui mors est	634
561	por le plus vil chevalier	por le plus uil cheualier	635
562	et por le plus malvés	et por li plus mauuais del monde	636
563	qui onques fust ! Tant fet Lancelos grant duel	Tant fait Lanceloz grant cri|et grant plain	637|638
564	que tuit cil de laiens le vienent regarder a merveille;	que tuit cil de laiens le uon esgarder	639
565	si li demandent	Si li demandent	640
566	qui il est	qui il est	641
567	et il ne puet mot dire ains crie totes voies	et il ne lor uost mo dire ains crie totesuoies	642
568	et se debat	et se debat	643
569	et descire	et dessire	644
570	Quant il a son duel demené grant piece	et quant il a son duel mene grant piece	645
571	si regarde les letres	et il regarde les lestres	646
572	qui dient	qui dient	647
573	que por lui est mors Galehout;	que por lui est mors Galehoz	648
574	si dist	si dit	649
575	que or seroit il trop malvés s il ausi ne moroit	que or seroit il trop mauuais se il ausi ne moroit	650
576	por lui:si saut maintenant jus des prones	por lui|Si saut mainteuaut hors des prones	651|652
577	et pensa qu il iroit querre s espee	et panse|que il ira querre sespee	653|654
578	et qu il s en ocirroit	et quil sen ocirra	655
579	kar ausi avoit ele esté Galehout a	car ausi auoit ele este Galehot maintenant	656
580	Et maintenant qu il fu issus del mostier	que lancelot fu fors del mostier	657
581	si encontra une des damoiseles del Lac cele	Si encontre une damoisele del lac|Celi	658|659
582	qui a Boort avoit parlé devant le chastel de Honguefort	qui a behort|auoit parle deuant le chastel de honguefort	660|661
583	et ele le conuit bien	et ele le quenut bien	662
584	si le prent par le pan de la cote	Si le prant par le pan de la coste	663
585	et l areste	et lareste	664
586	Qu est ce		
587|588	? fet ele|Ou alés vos ensi	Que esce fait ele ou alez uos ainsint	665
589	? — Ha damoisele fet il laissiés moi mes dolors finer lkar jamés n avroie joie ne repos en cest siecle	ha; damoisele fait il laissiez moi mes dolors finer|Car iamais nauroye ioie ne repos : en cest siecle	666|667
590	— Parlés fet ele a moi	Parles a moi fait ele	668
591	Et il ne li dit mot ains se lance outre	et il ne dit mot ains se lance outre	669
592	si qu il li eschape des mains	si quil li eschape del mains	670
593	Et quant ele l en vit aler	Et quant ele len uoit aler	671
594	si li crie Je vos deffent fet ele par la rien	si li escrie|Ie uous desfan fait ele par la riens	672|673
595	que vos plus amez en cest monde	que uos plus amez en monde;	674
596	que vos n ailliés avant	que uos nales auant iusqu a	675
597	tant que vos aiés parlé a moi	tant que uos aiez parle a moi	676
598	Et il s areste	Lors sareste	677
599	si la regarde	si la regarde	678
600	et quant il la conut	et quant il la quenoit	679
601	si li dist	si li dit	680
602	que bien soit ele venue	que bien soit ele uenue	681
603	En non Dieu fet ele vos me deuissiés fere plus bele chiere	En non dienu fait ele uos me deussiez Sire moult plus bele chiere	682
604	que vos ne me fetes al mains	que uos ne faites au mains	683
605	por ce	por ce	684
606	que je sui messages vostre dame del Lac	que ie sui mesage uostre dame del lac	685
607	— Ha damoisele fet il	ha: damoisele fait il	686
608	por Dieu ne vos poist certes je ai tant de dolor	por dieu ne uos poist|Certes ie ai tantes dolors	687|688
609	que nus for Diex ne me porroit conforter ne a ne cuidiés	que nus fors dieu ne men porroit reconforter|Ne ne cuidiez pas	689|690
610|611	que jamés aie joie|por aventure	que ie iamais aie ioe: p̃ auanture	691
612	qui me puist avenir	qui me puit auenir	692
613	— En non Dieu fet ele	En non dieu fait ele	693
614	si avrois	si aurois	694
615	Escotez	escotes	695
616	que ma dame vos mande	que madame uos mande	696
617	— Or dites fet il	Or dites fait il	697
		Ele wet	698
618	que vos ostés le cors Galehout de caiens	que uos ostes le cors Galehotde saiens	699
619	et le fetes porter en litiere en la Dolerose Garde	et len faites porter en litiere|a la dolereuse garde el chastel	700|701
620	et iluec soit mis en la tombe meismes ou vos trovastes vostre non escrit;	et illuecques soit mis en terre en la tombe meismes ou uos trouastes uostre non escrit	702
621	et ele le velt ensi	Car ele wet ainsi	703
622	por ce qu ele set bien	por ce|que ele set bien	704|705
623	que en cel lieu sera vostre cors enterrez	que illuec sera uostres cors enterres	706
624	Et quant il l ot	et quant il ot se	707
625	si en est molt liés	si en est moult liez	708
626	et dist	et dit	709
627	que molt li sont ces noveles plaisans	que moult li sont ses noueles plaisans	710
628	kar tot ensi le fera il ;	Et tout ainsi le fera il	711
629	puis demande comment sa dame le fet	pius demande comment sa dame le fait	712
630	Par foi fet ele ele a esté	Par foi fait ele ele a este	713
631	VIlI	uiii	714
632	jors deshaitiee trop durement	iorls deshaitie	715
633	kar ele trova en son sort	Car ele troua en son sort	716
634	si com ele meismes me dist puis	si con ele me dit	717
635	que si tost com vos troveriés la tombe Galehout	que si tost Ꝯ uos trouerrez la tombe Galehot	718
636	que vos vos ocirriés de duel se vos n estiés destornez	que uos uous ocirriez de duel|se uos nen estiez trestornez	719|720
637	Por ce m envoia ele ça a grant besoing	et porce menuoia la a grant besong	721
638	si vos mande	si uos mande	722
639	que vos laissiés le duel ester qu il ne vos puet fere se nuire non	que uos laissiez le duel ester|Car il ne uous puet aidier de nuire non	723|724
640	et vos prie par la rien	et uos prie par la rien	725
641	que vos plus amés	que uos plus amez en se monde	726
642	que vos al plus bel	que uos au plus bel	727
643	que vos porrois vos reconfortés	que uus porrois uos reconfortes	728
644	et se vos ensi ne le fetes bien sachiés	Et se uos ainsi nel fasiez bien sachiez	729
645	que al premier besoing	que au premier afaire	730
646	que vos avrois de li ele vos faudroit	que uos ariez de li ele uos faudroit	731
647	Et il dist qu il se confortera	et il dit|que ore se confortera il	732|733
648	puis qu ele le velt	puis que madame le wet	734
649	Or vos covient fet ele vos armes prendre	OR uos couuient fait ele uos arme prandre	735
		Car ie sai bien	736
650	kar je voi bien qu il ne le vos en lairont mie en pes porter tant com il le porront deffendre	que cil|qui le gardent nel uos la iront pas en pais porter tant comme il le puissent desfandre	737|738
651	Et il dist qu il i morroit ançois qu il ne l ostast de laiens;	Et il dit|que il i morroit ansois	739|740
		que il lait laiens	741
652	si se vet armer	Si sen ua armer	742
653	et la damoisele vient tantost as chevaliers	et la damoisele uient tandiz as cheualiers	743
654	qui gardoient la tombe	qui le gardoient|et lor dit	744|745
655	si lor dist Seignor fet ele volés vos destorner ce qu il covient estre a force	Signor fait ele uolez uous destorner ce|que il couient auenir par force	746|747
656|657	?|et demandent	et il li demandent	748
658	por quoi ele le dist	por coi ele le dit	749
659	Je le di fet ele	gel di fait ele	750
660	por le cors	por cel cors	751
661	que vos gardez	que uos Gardes	752
662	et si savés bien qu il en sera ostez	et si sauez bien|que il en sera ostes	753|754
663	— Non sera font il	no sera font il	755
664	que nos puissons	que nos puissons	756
665	— En non Dieu fet ele	par foi fait ele	757
666	si iert	si sera	758
667	et bien sachiés fet ele		
668	que cil est venus	que ciz est uenus	759
669	qui l en ostera	qui lostera	760
670	Et se vos le contredites vos en morrois tuit:	et se uos le contredites uos i morres tuit	761
671	por ce vos vendroit il miels	et porte uos uodroit il miex	762
672	que vos le laississiés atant ains	que uos le laissisiez atant|Ains	763|764
673	que vos vos en façois ocirre	que uos uous en laisisiez ocirre	765
674	Et cil dient	et cil dient	766
675	que ja tant com il soient vif n en sera portés	que ia tant comme il soient uif nen sera portes	767
676	Et bien sache font il li chevaliers	et bien saichent font il li cheualiers	768
677	qui venus est	qui uenus	769
678	por avoir le	et por lauoir	770
679	que s il estoit encore plus preus	que cil estoit encore plus preus	771
680	que Lancelos n est	que lancelot	772
681	si n en menra il point	nest nen manra il point	773
682|683	— Or verrons fet ele comment il vos en avendra|A ces paroles vint laiens Lancelos tos armés	Se uerrez uos fait ele coment il uos en auanra iusquaa nagaires A ces paroles uint laiens lancelot	774
684	et quant li chevalier le voient venir	tous armez|Et quant li cheualier le uoient uenir	775|776
685	si li demandent qu il velt fere	si li demandent|que il wet faire	777|778
686	Je vueil fet il avoir le cors	ie weil fait il auoir le cors	779
687	qui laiens est	qui saiens est	780
688	— Par foi font il vos ne l avrois mie	Par foi font il uos ne laures pas	781
689	por nient	por noiant	782
690	Nos ¡ morrons ançois tuit	donc i morrons ansois tuit	783
691	que vos l enportois	que uous lenportoit	784
692|693	— A morir fet il en estes|donc tuit	Au morir fait il estes uos tuit	785
694	puis que a mains ne vos en volés soffrir	puis que au mains ne uos en uolez souffrir	786
695	Si saut dedens les prones	Lors saut dedens les pronez	787
696	et il li corent sus	et cil li corrent sus	788
697	kar arrieres le cuident fere sailir	car arreres le cuident faire flatir	789
698	por poor de morir;	por paour de mort	790
699	si le fierent par la ou il le pueent ataindre	si le fierent par la ou il pueent ataindre	791
700	et il ot el poing l espee nue ;	et il ot el poing lespee nue	792
701	si lor done grans cops	si lor done grant cox	793
702	et pesans	et pesans	794
703	et fiert le premier qu il encontre	et fiert le premier quil puet encontre	795
704	si durement	si durement:	796
705	que por le hialme ne	que por hiaume ne	797
706	por la coife de fer ne remaint qu il ne li mete l espee jusqu al test;	por la coiffe ne remaint|que il ne li meste lespee iuscau test	798|799
707	et il le hurte de soi	Si le hurte desor	800
708	Si l abat a terre	et labat a terre	801
709	Et lors saillent molt irieement tuit li autre	et lors saillent tuit li autre	802
710	si depiecent son escu	si li deprirent son haubert	803
711	et son hialme	et son escu	804
712	et son hauberc	et son hiaume	805
713	et le blecent en pluisors lieus	et le blecerent en plusors lieus	806
714	Mais il ne li chaut de rien qu il li facent	Mais il ne len chaut de rien	807
715	kar tant est dolens	Car tant est dolens	808
716	que nus plus;	que nus plus ne puet estre	809
717	si lor laisse corre par grant ire	Si lor laisse corre par grant ire	810
718	et lor done de l espee	et lordone de lespee	811
719	si grans cops	si grant cox	812
720	que tos les fet guenchir avant lui	que toz les fait guenchir auant lui	813
721	Et lors esgarde celui des IllI	Lors esgarde de celui des quatre	814
722	qui plus li faisoit mal	que miex le faissoit a son essianc	815
723	et cil estoit molt grans	et cil estoit moult grans cheualiers	816
724	et molt fors;	et moult fors	817
725|726	et Lancelos|qui le vient ataignant li done par mi le hialme	et lancelotqui le uient atangnant li done parmi le hiaume	818
727	si grant cop qu il en fet le feu saillir	si gnt cop|que il en fait le fen saillir	819|820
728	et l espee glace	et lespee glace	821
729	qui de droit ne fu pas ferue	qui droit ne fu pas ferue	822
730	si descent desus la senestre espaule	Si li descent desous la senestre espaule	823
731	Li cops fu grans	et li cox fu grans	824
732|733	et par ire ferus|et bien i parut	et par ire feruset bien i parut	825
734	que l espee cola par mi l espaule a al chevalier	que lespee cola parmi lespaule au cheualier	826
735	si que li bras a tote l espaule chiet desus le pavement	Si que li bras atout lespee chai seur le pauement|et cil trebuche a terre	827|828
		et se pasme: de langoisse	829
		que il sent	830
736	Et lors sont molt esmaié li autre troi	Et lors sont moult esmaiet li autre trois	831
737	si font molt malvés samblant d els deffendre	Si font moult mauuais sanblant daus desfandre	832
738	por le grant cop qu il ont veu	por le grant cop quil ont ueu	833
739	et por l espee	et por lespee	834
740	que chescuns d els a ja sentie jusqu al sanc	que chascuns daus a sentie iussqua sanc	835
741	Et Lancelos lor cort sus	et lanceloz|qui ne recroit pas lor cor sus	836|837
742	et en fiert I	et en fiert|i	838|839
743	el hialme	amont el hiaume	840
744	si qu il le fet flatir a terre d ambesdeus les paumes	si quil le fait flatir a teree|danbedeus les paumes	841|842
745	Et quant li autre dui voient ce	et quant li autre dui uoient ce:	843
746	si tornent en fuies vers l uis a garison;	si corret᷑ uers luis|et uiennent a garison	844|845
747	et Lancelos vint ataignant le deerrain	et lancelot uient atangnant	846
748	si le fiert par entre l escu	et en fiert a grant uue par entre lescu	847
749	et le bras	et le bras	848
750	si qu il li trenche le poing	si quil li tranche le poing	849
751	et li escus chiet a terre	et li escus chiet a terre	850
752	et cil torne en fuies	et sil torne en fuie	851
753	qui maheignié se sent	qui afolez ce sent	852
754	Et Lancelos vient a l autre	et lancelot uient a lautre	853
755	qui ja se relevoit sel fiert de l espee	que ia se releuois|si le fiert de lespee	854|855
756	si grant cop qu il li fet le hialme voler en la place	si grant cop|que le hiaume li fait uoler en pieces	856|857
757	Et quant cil sent son chief nu	et quant cis sent son chief nu:	858
758	si cria merci	Si crie merci	859
759	et dist qu il ne l ocie pas	et dit quil ne locie pas	860
760	kar il est pres de sa volenté fere	Car il est pres de sa uolente faire	861
761	Or te covient donc fet Lancelos fiancer	sans contredit Or te couient|dont a fiencier fait lancelot	862|863
762	que tu le cors mon seignor Galehout conduiras a la Dolerose Garde	que tu le cors Galehot condiuras a la dolereuse garde	864
763	et iluec le feras garder	et illuec le feras garder	865
764	tant que je i viegne;	tant que ie i uaigne	866
765	et se l en te demande	et se lon te demande	867
766	qui t i envoie	qui ti enuoie:	868
767	si diras « cil	Si diras|que cil	869|870
768	qui ot les ames blanches le jor	qui ot les armes blanches|le ior	871|872
769	que li chastials fu conquis	que li chastiax fu conquis	873
770	Et il li fiance	et cil li fiance	874
771	que tot ensi le fera il	que tout ainsi le fera il	875
		Lors prent lancelot	876
		la lemme par le plus gros chief	877
		si la tire de	878
772	si tire de grant force qu a pou qu il ne se deront tos	si grant force|que a pou quil ne se desront tous	879|880
773	si que li sans li vole par mi le nes	Si que li sans li uole parmi le nes	881
774	et par mi la boche	et parmi la boche	882
775	et li cors li sue d anguoisse	et li cors li sue dangoisse	883
776	Mais por tote la destrece ne remaint qu il n ait la tombe levee en haut à; mes nule dolors qu il eust onques ne monte rien a cele dolor qu il ot	mais portoie la destresce ne remaint|que il nait la tombe leuee en haut	884|885
		mais nule dolors	886
		que il eust onques ne monte sur rien	887
		A cele	888
		que il ot	889
777	quant il vit le cors Galehout tot ensi armé com il estoit;	quant il uit le cors Galehot|ensi arme con il estoit	890|891
778	si trova s espee delés lui	si troua lespee deles lui	892
779	qui molt estoit	qui moult estoit bele	893
780	et bone	et bone	894
781	et clere;		
782	et sans faille de l espee meesmes se fust il ocis se la damoisele ne li eust tolue erraument	et sans faille de lespee meismes ce fust il ocis se la damoisele ne li eust tolue|Lors fait lancelot	895|896
783	et la fist covrir des plus riches pailes de laiens	faire une biere de fust|et la fait courir des plus biax pailes de laiens	897|898
784	et quant il l ot atornee al plus richement qu il pot li chevaliers prisons li dist Sire fet il se l en movoit tot de nuis ce seroit sens	et quant il lot atornre au plus richement|que il pot	899|900
785	—	Li cheualiers prisons dit|si fait il se len mouoit tout de nuit se seroit sens	901|902
786|787	Por quoi|? fet il	Por ce fait il	903
788	—		
789	Por ce que se li chevalier de cest païs savoient	que ce li cheualier de cest pais sauoient	904
790	que l en len deust porter il feroient gaitier les trespas	que on le deust laiens porter: il feroient garder les trespas	905
791	si qu il seroit arestés en alcun lieu ;	si que il seroit arester en aucun lieu	906
792	et por ce vos loeroie je qu il meust orendroit	et porce loeroie ie|que il meust orendroit	907|908
793	kar il seroit bien eslongiés ains qu il fust jors XX	Car il seroit bien eslongiez|xx	909|910
794	lieues englesches	lieues Galesches ains quil fust iors	911
795|796	Et il s i acorde bien;|si met la litiere sor Il	et il	912
797	palefrois amblans	si acorde bien|Si mestent la biere seur ii cheuaus anblans	913|914
798	et enportent ensi Galehout fors de sa region;	et enportent ainsi Galehot fors de la religion	915
799	si en font li frere grant duel	Si en font li frere moult grant duel	916
800	et molt en sont corocié	et moult en sont dolent	917
801	et dolenta de ce		
802	que l en l enporte		
803	Et Lancelos le convoie grant piece de nuis plorant	et lancelot le conuoie gn̾t piece de nuit plorant|et plangnant	918|919
804	et regretant sa proesce	et regretant sa proesce	920
805	et sa valor		
806	et se ne fust la damoisele	et se ne fust la damoisele	921
807	qui avec lui estoit molt en eust plus fet qu il ne fist	qui auec lui estoit moult en eust plus fait quil ne fist	922
808|809	mais ele l en detorna|et il deffendi al chevalier	mais le le desfandi au cheualier	923
810	que il nel feist en terre metre devant	que il ne fust enterres deuant|que lanc᷑	924|925
811	que il fust venus	i fust uenus	926
812	Si se part atant li uns de l autre	Si se partent li un de lautre	927
813	et il retorne a l abeie	et lancelot retorne a labeye	928
814	si se couche c onques la nuit ne volt mengier ne boivre	et se coche ne onques la nuit ne uot mangier ne boire	929
815	por chose	por chose	930
816	que l en li deist ains plora	que len li deist|ains plora	931|932
817	et dolosa tot adés;	et dolosa tout ades	933
818	si li anuioit molt li jors	si li anuia moult li iors	934
819	qui tant demoroit a venir	qui tant demora a uenir	935
820	a Al matin	Au mation	936
821	si tost com li jors aparut se leva	si tost con li iors aparut se lena lancelot	937
822	et oi messe entre lui	et oi messe entre lui	938
823	et la damoisele	et la damoisele	939
824	et puis s arma	et puis sarma	940
825	Lors li dist ele les noveles de Boort	et lors dist ele les nouelles de behort	941
826	et ce qu ele en avoit veu devant Honguefort	et se quele en auoit uen deuant le chastel de honguefort	942
827	et il en fu molt liés	et il en fu moult liez	943
		et ele li dist	944
828	Et ele li dist Sire il vos vet querant ne jamés ne finera tant qu il vos avra trové	Sire il uos ua querant ne ia|mais ne finera tant quil uos ait troue	945|946
829	— Damoisele fet il se vos le cuidiés trover ains de moi je vos voldroie proier	ha; damoisele fait il se uus le cuidiez trouer ains de moi|Ie uous uodroie prier	947|948
830	que vos feissiés tant	que uous feissiez tant	949
831	por moi	por amor de moie:	950
832	que vos li portissiés ceste espee	que uos li portissiez ceste espee	951
833	qui fu mon seignor Galehout	qui fu monsignor Galehot	952
834	et li dites qu il la DOrt de par moi	et li dires quil laport de par moi	953
835	que molt est bone	car moult est bone	954
836	Et ele dist qu ele le trovera par tens	et ele dist|que ele le trouera par tans	955|956
837	et bien fera cest message;	et que bien fera cest mesaige	957
838	si s en part atant de lui	Atant se part de lancelot|la damoisele	958|959
839	et il s en vet droit vers le chastel de Floego	et il sen ua tout droit uers le chastel de floego	960
840	si i vint a hore de prime	Si i uint a hore de prime	961
841	Et il esgarde es pres defors la vile	et des garde es pres de fors La uille	962
842	si voit molt grant gent entor le feu ou l en devoit ardoir la suer Meleagan	si auoit moult de gent entor|i	963|964
843	et quant il aperçoit le feu	fe|Et quant il aparsoit le feu	965|966
844	si a poor de la damoisele	si a paor de la damoisele	967
845	Lors broche le cheval	et lors broche li cheual	968
846	et vint errant cele part tant com il puet del cheval traire	et uient corant cele part|tant comme il puet de cheual traire	969|970
847	Et quant il est venus jusque la	et|quant il uien iusque la	971|972
848	si esgarde	si esgarde	973
849	et voit la damoisele	et uoit la damoisele	974
850	qui ja estoit amenee al feu	que ia estoit amenee au feu	975
851	por destruire	por destruire	976
852	si estoit en pure sa chemise	Si estoit en la pure chemisse	977
853	et le tenoient	si la tenoien	978
854	VI	ui	979
855	pautonier trois d une part	pautenier trois deuant	980
856	et trois d autre;	et trois derier	981
857	si n atendoient a geter le el feu fors le commandement as juges	Si natandoient a geter li el feu fort le comandement les menistres	982
858	et ele ploroit trop durement	et ele ploroit trop meruilleusement	983
859	et regretoit Lancelot Ha gentilx chevaliers Lancelos	et regretoit lancelot ha gentil cheualiers lancelot	984
860	kar pleust ore a nostre Salveor	car pleust ore a dieu	985
861	que vos seuissiés ceste novele	que uos seussiez ceste nouelle	986
862	si fuissiés pres de ci a demie lieue! Certes a l aide de Dieu	et uos fussiez pres de ci a demi lieue|Certes a laide de dieu	987|988
863	et de la vostre seroie je encore anuit rescosse malgré tos mes enemis	et ala uostre seroie ie encore ennuit rescouce maugre mes anemis	989
864	Mais vos ne le savés pas a	Mais uos ne le sauez pas	990
865	si me covendra ore morir	si me couanra morir	991
866	por la vie	por la uie	992
867	que je vos sauvai emprés Dieu;	que ie uos sauuai apres dieu	993
868	mais certes il ne m en poise pas tant	mais certes il ne men poise pas tant	994
869	por moi com il fet	por moi comme|por uos	995|996
870	por le coros	por le corrous	997
871|872	que vos en avrois|quant vos le savrois	que uos en arrois qnt uos le saurois	998
873	Mais ce me reconforte molt	mais ce me reconforte moult	999
874|875	que je sai bien|que les damoiseles gaaigneront tant en ma mort	que ie sai bien queles damoisele gaangneront tant en ma mort	1000
