431	et une des plus vaillans	& des plus uaillans CAr me dites|dont damoisele fait lancelot	451|452
432	et s ele trovoit demain	se elle trouoit demain O	453
433|434	qui la deffendist|dont ne seroit ele quite del jugement	qui le desfendist dont: ne seroit elle quite del iugement	454
435	que l en a fet		
436|437	? — Sire fet ele je ne sai|—	Sire fait elle iou ne sai	455
438|439	Et est ce fet il gaires loing|que ele est	Et est chou fait il loing de ci	456
440|441	? — Sire|fet ele il n i a que	Sire fait elle il ni a	457
442|443	VI|lieues englesches	que vi lieues englescshles	458
444	Se vos leviés demain matin vos i seriés ains prime	Se vous moues demain matin vous y seres dedens prime	459
445	— Ou le porrai je fet il trover	Et ou le porroie iou fait il trouuer	460
446	? — Al chastel a fet ele de Floego	En la forest fait elle de floregas	461
447|448	et cis chemins vos i menra droit se vos le volés tenir|— Or vos commant a Dieu damoisele fet il	Et chis chemins vous y menra tot droit se vous le saues tenir Or vous commanch iou a dieu damoisele fait il	462
449	Si s em part atant	si sen torne atant	463
450	et cele s en vet faisant son duel	Et cele sen uait faisant son doel	464
451	Et il chevalche tant qu il vint fors de la forest	Et lancelot cheualche|tant que il vint hors de la forest	465|466
452	si vit devant lui une maison de religion	si voit deuant lui vne maison de religion	467
453|454	et il torne cele part|por herbergier	si torne cele part pour herbergier	468
455	Et quant il i vint	Et quant il vint la	469
456	si trueve a la porte IlII	si trouua|ij	470|471
457	des freres	freres	472
458	qui ja avoient chanté complie	qui auoient cante complie	473
459|460	et estoient venu hors|? al serain;	Si estoient venu au serain	474
461	si saillent encontre lui	si saillent sus encontre lui	475
462	por fere descendre	por lui desarmer	476
463	et dient	et dient	477
464	que bien soit il venus;	que bien soit il venus	478
465	si le font entrer laiens	si le font entrer laiens	479
466	et li demandent s il a mengié	et li demandent ssill malnlga hui	480
467	et il dist	Et il dist	481
468	que nenil	que nenil	482
469	et il font erraument mettre la table a	Et il font maintenant metre la table a lor sergans	483
		& la nape ;	484
		& puis le pain	485
470	mais il dist qu il ne mengera devant qu il ait esté al mostier b lar il n i entra hui	& le vin dessus|Et il dist quil ne mangera mie deuant ce quil ait este el moustier	486|487
		si y dira sez orisons	488
471	por orer	Car il ni auoit hui este|Lors sen entre en leglise pour orer	489|490
472	et en ce qu il se fu agenoilliés	Et en ce quil su a genoillons	491
473	si regarde a destre	si regarde deuers destre partie	492
474	et voit unes prones d argent trop richement fetes a floretes d or	& voit|j	493|494
475	et a oisials	prones de fer	495
		& dargent moult bien faites a flor cestes: dor	496
476	et a bestes	& a bestes	497
		& a oisiaus de diuerses manieres	498
477	et dedens avoit V	& dedens auoit|v	499|500
478	chevaliers armés les hialmes es testes les espees es mains ausi apresté de deffendre	Cheualiers armes de toutes armes|si com de heaumes en testes	501|502
		& despees es mains	503
		& aussi pres de euls desfendre	504
479	que se l en les volsist asaillir	que se on les volsist assaillir	505
480	De ce se merveilla molt Lancelos ;	Ne chou sesmerueille moult lancelot	506
481	si se drece erraument	& se drece em pies	507
482	et vet cele part	si vait cele part	508
483	si salue les chevaliers	et Dsalue lez cheualiers	509
484	et il dient	Et il li dient	510
485	que bien soit il venus	que bien soit il venus	511
486|487	Et il entre dedens les prones par un petit huisselet a|et esgarde les prones	Et lancelot entre dedens les prones	512
488	qui tant sont riches qu il ne cuide pas	qui tant sont beles|et riches	513|514
		Et regarde lez prones quil ne quide pas	515
489	que nus rois les peust esligier;	que vns roys lez peust esligier	516
490	puis voit delés les chevaliers une tombe la plus riche	Et voit deles lez cheualiers vne tombe la plus riche	517
491|492	qui onques fust fete par home|kar ele ert tote d or fin a chieres pierres precioses	que onques fust ueue de nul cheualier Car elle estoit toute de fin or a pierres precieuses	518
		qui valoient	519
493	qui molt valoient miels d un grant roialme	j|grant royalme	520|521
494	Se la tumbe fu de grant bialté nient ne monte la bialtés envers la richece	Et se la tombe estoit de grant biaute|noient fu de la grant rikece	522|523
495	dont ele estoit	dont elle estoit	524
496	et avec ce estoit ele la greignor	Et auec tout chou estoit elle la plus grande quil eust ao onques	525
497	que Lancelos eust onques veue :	mais veue	526
498	si se merveille molt	Si sen est trop merueillies	527
499	qui puet estre li princes	qui li princes pooit estre	528
500	qui dedens fu mis	qui illueques estoit mis	529
		Et il demande as cheualiers	530
501	qui sont iluec	que il font illueques	531
502	Sire font il nos gardons le cors	Sire font il nous gardons le cors	532
503|504	qui en ceste tumbe est|qu'il n en soit portez fors de çaiens;	qui chi gist en ceste tombe quil nen soit portes de chaiens	533
505	si somes	Si sommes	534
506	V	v	535
507	por garder le de jors par nuit en i a autres	por lui garder cascun ior|Et la nuit en y a autres	536|537
508	V	v	538
509|510	qui font autretel servise comme nos faisons de jors|—	qui font autretel seruice comme nous faisonz de ior	539
511|512	Et por quoi fet Lancelos avez vos poor qu il n en soit portés|? — Sire font il	Nt de coi aues vous paor fait lancelot	540
513|514	por ce|que uns des freres de çaîens	Sire font il vnz des freres de chaiens	541
515|516	qui molt est preudom|et de sainte vie nos dist n a encor gaires	qui moult est de sainte vie Nous dist na encore gaires	542
517	que uns chevaliers vendroit ceste part	que vns cheualiers vendroit chaiens	543
518	qui a force l en osteroit	qui par sa force len osteroit	544
519	et fors de cest païs l en feroit porter	et le feroit mener hors de cest pais	545
520	Et nos gens de ceste terre voldrions miels morir qu il fust remués d entre nos :	Et nos gens de ceste terre voldroient miex morir quil fust remues dentre nous	546
521|522	por ce|si le gardons issi com vos veez lar li preudom i nos dist	Et por chou le gardons nous ensi comme vous vees	547
523	que li chevaliers ne demoreroit pas qu il ne venist — Or me dites	car li preudom nous dist ke li cheualiers ne demourroit pas ke il ne uenist Or me dites fait lancelot	548
524	fet Lancelos ne fu cil molt haus princes a cui l en fist	& ne fu cils cheualiers moult haus homs a	549
525	si haute sepulture	qui on fist ceste sepulture	550
526	? — Sire font cil haus hom fu il	Sire font il haus homs fu il	551
527	et riches; avec ce qu il fu haus hom fu il li plus preudom	et riches|Et auec chou fu il li plus preudoms	552|553
528	qui onques fust a son tens	qui fust a son tamps	554
529	— Ha Diex fet Lancelos	Ha : diex fait lancelos	555
530	qui fu il	qui fu il	556
531	?— Sire font il se vos conoissiés letres veoir le porriés	Sire font il se vous connissies point de lettres vous poes bien sauoir	557
532	kar ses nons est escris el chief de cele lame	qui il fu|Car ses nons est escris el chief de ceste lame	558|559
533	Lors va Lancelos cele part	ors uait lancelot cele part	560
534	si regarde les letres	et trueue les lettres	561
535	qui dient Ci gist Galehout li fiz a la Jaiande li sires des Lointaignes Isles a	qui disoient|Chi gist Galehols li fils a la bele iaiande li sires dez lontaignes illes	562|563
536	qui por l amor de Lancelot morut	qui por lamor de lancelot del lac morut	564
537	Et quant il vit ce	Et quant il voit chou	565
538	si chiet pasmés	si chiet a terre tous pasmes	566
539	et gist grant piece a terre sans mot dire;	et iut grant piece sans dire mot	567
540	et li chevalier le corent relever	Et li cheualier coerent a lui|por e lui releuer	568|569
541	si se merveillent molt qu il puet estre	qui moult sesmerueillent|qui il poet estre	570|571
542	Et quant il revint de pasmison	Et quant il est reuenus de pasmisons	572
543	si s escrie Ha las!	si dist ha : diex	573
544	Quel dolor	quel doel	574
545	et quel damage	et quel damage	575
		& quel anui	576
546	Et lors fiert l un poing en l autre	Lors fiert lun poing sor lautre	577
547	et esgratine son viaire	et esgratine son visage	578
548	si qu il en fet le sanc salir de totes pars	si quil en fait le sanc saillir	579
549	si se prent as chevels	Si se prent par ses cheueus	580
550	et se fiert grans cops del poing en mi le front	et se fiert del poing grans cops en mi le vis	581
551	et en mi le pis		
552	et crie	et pleure	582
553	si durement qu il n i a celui	si durement|que il ni a celui	583|584
554	qui tote pitiés n en preigne;	qui nen ait pitie	585
555	si se laidenge	Si laidenge	586
556	et maldit l ore qu il fu nes	& maudist leure|que il onques fu nes	587|588
557	et dit Ha Diex !		
558|559	Quel damage|quel perte del plus preudome del monde	quant si preudoms est mors pour lui Moult fait lancelot grant doel	589
560|561	qui mors est|por le plus vil chevalier	& grant cri	590
562|563	et por le plus malvés|qui onques fust ! Tant fet Lancelos grant duel	&	591
564	que tuit cil de laiens le vienent regarder a merveille;	tant que cil de laiens le regardent a meruelles	592
565	si li demandent	Si li demandent	593
566	qui il est	qui il est	594
567	et il ne puet mot dire ains crie totes voies	Et il ne lor pot mot dire ains pleure toutes voies	595
568	et se debat	et se debat	596
569	et descire	& deschire	597
570	Quant il a son duel demené grant piece	Et quant il ot grant piece son doel mene	598
571	si regarde les letres	Si regarde les lettres	599
572	qui dient	qui dient	600
573	que por lui est mors Galehout;	que pour lui morut Galeholt	601
574	si dist	Lors dist	602
575	que or seroit il trop malvés s il ausi ne moroit	que trop seroit maluais sil ne moroit Ie aussi pour lui	603
576	por lui:si saut maintenant jus des prones	Si saut maintenant hors dez prones	604
577	et pensa qu il iroit querre s espee	et pense quil yroit querre sespee	605
578	et qu il s en ocirroit	et quil sen ochirra	606
579	kar ausi avoit ele esté Galehout a		
580	Et maintenant qu il fu issus del mostier	Et maintenant quil fu hors del moustier	607
581	si encontra une des damoiseles del Lac cele	si encontra la damsolisele sa la damel del lac|Cele	608|609
582	qui a Boort avoit parlé devant le chastel de Honguefort	qui a bohort auoit parle deuant le castel de hongrefort|"	610|611
583	et ele le conuit bien	et elle le connoist bien	612
584	si le prent par le pan de la cote	si le prent par le poing	613
585	et l areste	& lareste	614
586	Qu est ce		
587|588	? fet ele|Ou alés vos ensi	Que est che fait elle ou ales vous ensi	615
589	? — Ha damoisele fet il laissiés moi mes dolors finer lkar jamés n avroie joie ne repos en cest siecle	ha : damoisele fet il laissies moi mes dolors acomplir|Car iamais naurai ioie ne repos	616|617
		en cest siecle	618
590	— Parlés fet ele a moi	parles a moi fait elle	619
591	Et il ne li dit mot ains se lance outre	Et il ne respont nul mot|ains se lance outre	620|621
592	si qu il li eschape des mains	si quil li escape des mains	622
593	Et quant ele l en vit aler	Et quant elle len voit ainsi aler	623
594	si li crie Je vos deffent fet ele par la rien	Si dist|Sire iou vous desfent par la riens	624|625
595	que vos plus amez en cest monde	que vous plus ames en chest siecle	626
596	que vos n ailliés avant	que vous nales auant deuant	627
597	tant que vos aiés parlé a moi	que vous aies parle a moi	628
598	Et il s areste	Et il sareste	629
599	si la regarde	et le regarde	630
600	et quant il la conut	& le connoist	631
601	si li dist	& li a dit	632
602|603	que bien soit ele venue|En non Dieu fet ele vos me deuissiés fere plus bele chiere	que bien soit elle venue En Non dieu sire fait elle vous me deussies faire plus bele chiere	633
604	que vos ne me fetes al mains	que vous ne faites|Au mains pour ce	634|635
605|606	por ce|que je sui messages vostre dame del Lac	que iou sui a ma dame del lac	636
607	— Ha damoisele fet il	la vostre dame Damoisele fet lancelot or ne vous poist	637
608|609	por Dieu ne vos poist certes je ai tant de dolor|que nus for Diex ne me porroit conforter ne a ne cuidiés	& ne quidies mie	638
610	que jamés aie joie	que iou aie iames ioie	639
611	por aventure	pour auenture	640
612	qui me puist avenir	qui me puist auenir	641
613	— En non Dieu fet ele	Enon dieu fet elle	642
614	si avrois	Si aures	643
615	Escotez	? Ore escoutes	644
616	que ma dame vos mande	que ma dame vous mande	645
617	— Or dites fet il	Elle vous mande	646
618	que vos ostés le cors Galehout de caiens	que vous ostes le cors Galehot de chaiens	647
619	et le fetes porter en litiere en la Dolerose Garde	& len faites porter a la ioieuse garde	648
620	et iluec soit mis en la tombe meismes ou vos trovastes vostre non escrit;	et illueques soit mis en la tombe ou vous trouastes uostre non escrit	649
621|622	et ele le velt ensi|por ce qu ele set bien	Et elle le vseut a ensi pour chou quele sest bien	650
623	que en cel lieu sera vostre cors enterrez	que en celui meisme lieu sera vostres cors enterres	651
624|625	Et quant il l ot|si en est molt liés	Et quant lancelot entent chou Isi est moult lies	652
626	et dist	et dist	653
627	que molt li sont ces noveles plaisans	que moult li sont ches noueles fplaisans	654
628	kar tot ensi le fera il ;	car toutl ensi le fera il	655
629	puis demande comment sa dame le fet	Puis demande conment|que sa dame le fait	656|657
630	Par foi fet ele ele a esté	Par foil fait elle|Madame a estet	658|659
631	VIlI	viii	660
632	jors deshaitiee trop durement	iours mallade mosult durement	661
633	kar ele trova en son sort	Car ellle trouusa en son sort	662
634	si com ele meismes me dist puis	si comme elle msa|puis dit	663|664
		que si tost	665
635|636	que si tost com vos troveriés la tombe Galehout|que vos vos ocirriés de duel se vos n estiés destornez	que vous trouueries la tombe gallehot Ique uous uous ochiries de dolel se uous nen esties destourlnels	666
637	Por ce m envoia ele ça a grant besoing	Et pour cou menuoia eslle a grant besoing cha	667
638	si vos mande	si uous mande	668
639	que vos laissiés le duel ester qu il ne vos puet fere se nuire non	que uous laissies che doel ester|car il ne uous puet faire se nuire non	669|670
640	et vos prie par la rien	Et uous prie par la riensl	671
641	que vos plus amés	que vous plus ames	672
642	que vos al plus bel	que au plus bel	673
643	que vos porrois vos reconfortés	que vous poes vous en deportes	674
644	et se vos ensi ne le fetes bien sachiés	Et se vous ne le faites ensi|bien sachies	675|676
645	que al premier besoing	que a la premiere fois	677
646	que vos avrois de li ele vos faudroit	que vous asulres mestier de li|elle vous faudra	678|679
647	Et il dist qu il se confortera	Et il dist quil sen comfortera	680
648	puis qu ele le velt	puis que elle le veult	681
649	Or vos covient fet ele vos armes prendre	Or vous commant|dont que vous prendes vos armes Car iou sai bien	682|683
650	kar je voi bien qu il ne le vos en lairont mie en pes porter tant com il le porront deffendre	que li cheualier ne vous lairont mie le cors emporter|tant comme il le porront desfendre	684|685
651	Et il dist qu il i morroit ançois qu il ne l ostast de laiens;	Et il dist quil en morront tuit|aincois quil ne lemport de laiens	686|687
652	si se vet armer	si se vait armer demaintenant	688
653	et la damoisele vient tantost as chevaliers	Et lors sen uient la damsolisele as cheualiers	689
654	qui gardoient la tombe	qui gardoient la tombe	690
655|656	si lor dist Seignor fet ele volés vos destorner ce qu il covient estre a force|?	et lor dist Segnor vous voles vous desfendre de ce quil couuient estre a forche	691
657	et demandent		
658	por quoi ele le dist		
659	Je le di fet ele	Et iou le vous di	692
660	por le cors	por le cors	693
661	que vos gardez	que vous gardes	694
662	et si savés bien qu il en sera ostez	Car vous saues bien quil en sera ostes	695
663|664	— Non sera font il|que nos puissons	Non sera font cil tant comme nous porrons	696
665	— En non Dieu fet ele	Enon dieu fait elle	697
666	si iert	si sera	698
667	et bien sachiés fet ele		
668	que cil est venus	quar cil est uenus	699
669	qui l en ostera	qui len ostera	700
670	Et se vos le contredites vos en morrois tuit:	Et se vous le contredites vous en morres tout	701
671	por ce vos vendroit il miels	Et por chou Ivlous uenist il miex	702
672|673	que vos le laississiés atant ains|que vos vos en façois ocirre	que vous llel: laississies atant e mener lque uouls vous en feissies ocirre	703
674	Et cil dient	Et cill dient	704
675	que ja tant com il soient vif n en sera portés	que ia tant comme til soienl vif : nen sera porstes	705
676	Et bien sache font il li chevaliers	Et bien sache font il li fcheualiers	706
677	qui venus est	qui ulenus est pour	707
678	por avoir le	? llauoir	708
679	que s il estoit encore plus preus	quel sil estoit plus preu encore	709
680	que Lancelos n est	que la lancelot ne soit	710
681|682	si n en menra il point|— Or verrons fet ele comment il vos en avendra	si ne lenmenroit il point Or uerrois fait elle comment il vous en lauenra	711
683	A ces paroles vint laiens Lancelos tos armés	ces paroles uie lnt laiens lancelot tous armes	712
684	et quant li chevalier le voient venir	Et quant li cheualier le uoient uenir	713
685	si li demandent qu il velt fere	si li denandent|que il ueullt	714|715
686	Je vueil fet il avoir le cors	ie ueul fait il auoir le colrs	716
687	qui laiens est	qui llaiens est	717
688|689	— Par foi font il vos ne l avrois mie|por nient	Par foi font il vous fne laures mie pour noient nous y morrons aincois	718
690	Nos ¡ morrons ançois tuit		
691	que vos l enportois	que vous lenportes	719
692|693	— A morir fet il en estes|donc tuit	Au morir fait il estes vous tout uenu	720
694	puis que a mains ne vos en volés soffrir	puis que a mainz nen voles passer	721
695	Si saut dedens les prones	Cil sont dedens les prones	722
696	et il li corent sus	et il lor cort sus maintenant|Et cil a lui	723|724
697|698	kar arrieres le cuident fere sailir|por poor de morir;	quar arriere le quiderent faire flatir pour paor de morir	725
699	si le fierent par la ou il le pueent ataindre	si le fierent la ou il le porent ataindre	726
700	et il ot el poing l espee nue ;	Et il auoit en la main lespee toute nue	727
701	si lor done grans cops	si lor doune grans cops	728
702	et pesans	et pesans	729
703	et fiert le premier qu il encontre	Et fiert|si le premier quil encontre	730|731
704|705	si durement|que por le hialme ne	que por coiffe ne pour heaume ne remainst	732
706	por la coife de fer ne remaint qu il ne li mete l espee jusqu al test;	que il ne li mete lespee iusques au tesstje	733
707	et il le hurte de soi	Et il le hurte	734
708	Si l abat a terre	si labat a terre	735
709	Et lors saillent molt irieement tuit li autre	Et li autre as lassalent moult ireement	736
710|711	si depiecent son escu|et son hialme	et le fierent sor son heaume	737
712	et son hauberc	& sor son hauberc	738
713	et le blecent en pluisors lieus	si quil li derrompent en pluisours lieus	739
714	Mais il ne li chaut de rien qu il li facent	Mais il ne li chaut de chose quil li fachent	740
715	kar tant est dolens	quar tant est dolans	741
716	que nus plus;	que nus plus	742
717|718	si lor laisse corre par grant ire|et lor done de l espee	si lor laisse corre par grant ire lor donne de lespee grans cops	743
719|720	si grans cops|que tos les fet guenchir avant lui	si que tous les fait guenchir deuant lui	744
721	Et lors esgarde celui des IllI	lors esgarde|et voit vn dez	745|746
		iiij	747
722	qui plus li faisoit mal	qui plus li fait mal a son essient	748
723	et cil estoit molt grans	Et il estoit moult grans	749
724	et molt fors;	& moult fors	750
725	et Lancelos	et lancelos	751
726|727	qui le vient ataignant li done par mi le hialme|si grant cop qu il en fet le feu saillir	qui le vient ataignant li donne sor le heaume tel cop quil en fait le fu saillir	752
728	et l espee glace	& lespee glache	753
729	qui de droit ne fu pas ferue	qui ne fu mie de droit ferue	754
730	si descent desus la senestre espaule	si descent sor la droite espaulle au cheualier	755
731|732	Li cops fu grans|et par ire ferus	si que li bras kai a tout lespee sor le pauement	756
733	et bien i parut	Et cil trebuche a terre	757
734	que l espee cola par mi l espaule a al chevalier	qui se pasme de langoisse quil sent	758
735	si que li bras a tote l espaule chiet desus le pavement		
736	Et lors sont molt esmaié li autre troi	Et lors sont moult esmaie li autre troi	759
737|738	si font molt malvés samblant d els deffendre|por le grant cop qu il ont veu	et font moult maluais samblant daus desfendre pour le grant cop quil ont veu	760
739	et por l espee	et pour lespee	761
740	que chescuns d els a ja sentie jusqu al sanc	que cascuns de euls a sentue iusques au sanc	762
741	Et Lancelos lor cort sus	Et lancelot	763
742|743	et en fiert I|el hialme	qui pas ne se recroit en fiert vn amont sor le heaume	764
744	si qu il le fet flatir a terre d ambesdeus les paumes	quil le fait flatir a terre dambes|ij	765|766
		lez paumes	767
745	Et quant li autre dui voient ce	Et quant li autre doi voient chou	768
746	si tornent en fuies vers l uis a garison;	si tornent en fuies	769
747	et Lancelos vint ataignant le deerrain	Et lancelot ataint le daarrain	770
748	si le fiert par entre l escu	si le fiert par entre se lescu	771
749	et le bras	et le col	772
750	si qu il li trenche le poing	Si quil li trenche le bras	773
751	et li escus chiet a terre	et li escus chiet a terre	774
752	et cil torne en fuies	Et cil torne en fuies	775
753	qui maheignié se sent	qui mahaignies se sent	776
754	Et Lancelos vient a l autre	Et lancelot reuient a lautre	777
755	qui ja se relevoit sel fiert de l espee	qui ia se releuoit|si li donne	778|779
756	si grant cop qu il li fet le hialme voler en la place	si grant cop|que il li fait voler le heaume de la teste en le place	780|781
757	Et quant cil sent son chief nu	Et quant il sent son chief descouuert	782
758	si cria merci	si li crie merci	783
759	et dist qu il ne l ocie pas	et dist quil ne lochie mie	784
760	kar il est pres de sa volenté fere	quar il est presstl de sa volente faire	785
761	Or te covient donc fet Lancelos fiancer	Lors te couuient|dont fai lancelot afiancer fait il	786|787
762	que tu le cors mon seignor Galehout conduiras a la Dolerose Garde	que tu le cors monseignor Galeholt conduiras a la ioieuse garde	788
763	et iluec le feras garder	Et y soies	789
764	tant que je i viegne;	tant que iou y uiengne	790
765	et se l en te demande	Et se on te demande	791
766	qui t i envoie	qui ti envoie	792
767	si diras « cil	Si di|que cil ti envoie	793|794
768	qui ot les ames blanches le jor	qui ot lez blanches armes le iour	795
769	que li chastials fu conquis	que li castiaus fu conquis	796
770	Et il li fiance	Et cil li fiance	797
771	que tot ensi le fera il	que ensi le fera il AN tel maniere com vous olsiles conquist lancelot le cors Galeholt|Et lors y	798|799
		quant il ot au cheualier fait fianchier a faire sa volente	800
		si prent le lame par le gros chief	801
		si le tire par	802
772	si tire de grant force qu a pou qu il ne se deront tos	si grant force|que a poi quil ne sest tous derrompus	803|804
773	si que li sans li vole par mi le nes	Si que li sans vole parmi le nes	805
774	et par mi la boche	et parmi la bouche	806
775	et li cors li sue d anguoisse	Et li cors li tressue de langoisse	807
776	Mais por tote la destrece ne remaint qu il n ait la tombe levee en haut à; mes nule dolors qu il eust onques ne monte rien a cele dolor qu il ot	que il en a|Mais nulle dolors quil ait eue ne monte riens a celi quil ot	808|809
777	quant il vit le cors Galehout tot ensi armé com il estoit;	quant il vit le cors Galeholt arme tout ensi com il estoit	810
778	si trova s espee delés lui	Si troua lespee deles lui	811
779|780	qui molt estoit|et bone	qui tant estoit bele	812
781	et clere;	et boine	813
782	et sans faille de l espee meesmes se fust il ocis se la damoisele ne li eust tolue erraument	& sans faille de lespee se fust il ocis se la damoisele ne li eust desfendu|quar elle li osta lespee de sez mains	814|815
		Lors fist lancelot vne biere de fust	816
783	et la fist covrir des plus riches pailes de laiens	et le fist courir del plus riche paile de laiens	817
784	et quant il l ot atornee al plus richement qu il pot li chevaliers prisons li dist Sire fet il se l en movoit tot de nuis ce seroit sens	Et quant il lot atorne au plus richement quil pot|si li dist li cheualiers	818|819
785	—	qui le deuoit mener Sire fait il	820
786|787	Por quoi|? fet il	che seroit boin	821
788	—	que nous mouissons de nuit|pourcoi fait lancelot	822|823
789	Por ce que se li chevalier de cest païs savoient	que se li cheualier de chest pais le sauoient	824
790	que l en len deust porter il feroient gaitier les trespas	que on len deust emporter|il feroient gaitier lez trespas	825|826
791	si qu il seroit arestés en alcun lieu ;	Si quil seroit arrestes en aucun lieu	827
792	et por ce vos loeroie je qu il meust orendroit	Et pour chou vous loeroie iou quil meust orendroit	828
793	kar il seroit bien eslongiés ains qu il fust jors XX	Car il seroit eslongies|X	829|830
794	lieues englesches	lieues ains quil fust iors	831
795	Et il s i acorde bien;	Et il|si acorde bien	832|833
796	si met la litiere sor Il	si fait mettre le litiere sor|ij	834|835
797	palefrois amblans	palefrois	836
798	et enportent ensi Galehout fors de sa region;	Et emportent ensi Galeholt hors de la maison	837
799	si en font li frere grant duel	Si en ont li frere grant doel de ce	838
800	et molt en sont corocié		
801	et dolenta de ce		
802	que l en l enporte	que on lemporte	839
803	Et Lancelos le convoie grant piece de nuis plorant	Et lancelot le conuoie grant piece de la nuit plaignant	840
804|805	et regretant sa proesce|et sa valor	& plorant sa valour	841
806	et se ne fust la damoisele	Et se ne fust la damoisele	842
807	qui avec lui estoit molt en eust plus fet qu il ne fist	qui auec lui estoit|moult en eust plus fait	843|844
808	mais ele l en detorna	mais cele len destorna	845
809|810	et il deffendi al chevalier|que il nel feist en terre metre devant	Et il commanda au cheualier quil ne fust enterres deuant chou quil venist a lui	846
811	que il fust venus		
812	Si se part atant li uns de l autre	A tant sen part de lui lancelot	847
813	et il retorne a l abeie	& retorne a labbaye	848
814|815	si se couche c onques la nuit ne volt mengier ne boivre|por chose	si se cosulche Ne onques la nuit ne volt mangier ne boire pour chose	849
816	que l en li deist ains plora	que on li deist	850
817	et dolosa tot adés;	ains plor& dolosa tout ades	851
818	si li anuioit molt li jors	Si li anoia moult li iors	852
819	qui tant demoroit a venir	qui tant demoroit :	853
820	a Al matin	Et au matin	854
821	si tost com li jors aparut se leva	si tost com li iors apparut|se leua	855|856
822	et oi messe entre lui	et oy messe entre lui	857
823	et la damoisele	et la damoisele	858
824|825	et puis s arma|Lors li dist ele les noveles de Boort	lors li dist elle lez noueles de bohort	859
826	et ce qu ele en avoit veu devant Honguefort	comment elle lauoit veu deuant hongrefort	860
827	et il en fu molt liés	et il en fu moult lies	861
		Et elle li dist	862
828	Et ele li dist Sire il vos vet querant ne jamés ne finera tant qu il vos avra trové	Sire il vous ua querant|ne iamais ne finera deuant ce quil vous asulra trouue	863|864
829	— Damoisele fet il se vos le cuidiés trover ains de moi je vos voldroie proier		
830|831	que vos feissiés tant|por moi	iou vous voldroie proier	865
832	que vos li portissiés ceste espee	que vous li portissies ceste espee	866
833	qui fu mon seignor Galehout	qui fu monseignor Galeholt	867
834	et li dites qu il la DOrt de par moi	Et li dites quil le port de par moi	868
835	que molt est bone	quar elle est moult bone	869
836	Et ele dist qu ele le trovera par tens	et moult bele|que elle le trouuera bien par tamps	870|871
837	et bien fera cest message;	& bien fera ce dist cest message	872
838	si s en part atant de lui	Si sen part atant de lui	873
839	et il s en vet droit vers le chastel de Floego	Et il sen vait uers le castel de florega¬	874
840	si i vint a hore de prime	Si y uin entor prime	875
841	Et il esgarde es pres defors la vile	Et il regarde en mi lez pres dehors la vile	876
842	si voit molt grant gent entor le feu ou l en devoit ardoir la suer Meleagan		
843	et quant il aperçoit le feu		
844|845	si a poor de la damoisele|Lors broche le cheval	Si vit moult grant gent entor vn fu	877
846|847	et vint errant cele part tant com il puet del cheval traire|Et quant il est venus jusque la	ou on deuoit ardoir le suer melyagant CNuant lancelot aperchut le fu	878
848|849	si esgarde|et voit la damoisele	si ot moult grant paour de la damoisele	879
850|851	qui ja estoit amenee al feu|por destruire	qui y ia estoit menee au fu pour destruire	880
852	si estoit en pure sa chemise	Si estoit en vne poure chemise	881
853	et le tenoient	& le tenoient	882
854	VI	vi	883
		pautonnier	884
		iij	885
855	pautonier trois d une part	dune part|&	886|887
856	et trois d autre;	iij|dautre	888|889
857	si n atendoient a geter le el feu fors le commandement as juges	Si natendoient a geter le el fu fors le commandement as iuges	890
858	et ele ploroit trop durement	et elle ploroit moult tendrement	891
859	et regretoit Lancelot Ha gentilx chevaliers Lancelos	et regretoit lancelot|et disoit ha : gentiex hom lancelot	892|893
860	kar pleust ore a nostre Salveor	quar pleust ore a dieu	894
861	que vos seuissiés ceste novele	que vous seussies ceste nouele	895
862	si fuissiés pres de ci a demie lieue! Certes a l aide de Dieu	et puis vous fuissies chi a demie lieue|Certes a laide de dieu	896|897
863	et de la vostre seroie je encore anuit rescosse malgré tos mes enemis	et de la uostre fuisse iou encore anuit rescousse malgre mes anemis	898
864	Mais vos ne le savés pas a		
865|866	si me covendra ore morir|por la vie	si men conuendra ore a morir pour la vie	899
867	que je vos sauvai emprés Dieu;	que iou vous saluai apres dieu	900
868|869	mais certes il ne m en poise pas tant|por moi com il fet	Mais il ne me poise mie tant pour moi comme il fait pour le corous	901
870	por le coros		
871	que vos en avrois	que vous en aures	902
872	quant vos le savrois	quant vous salulres ma mort	903
873	Mais ce me reconforte molt	Mais ce me conforte moult	904
874	que je sai bien		
875	que les damoiseles gaaigneront tant en ma mort	que les puceles gaaigneront en ma mort	905
876	que jamés nule ne vos requerra d aide	quar iamais nulle ne vous requerra dayde	906
877	que vos li faillois tant com il vos remenbre de moi	que vous ne li aidies tant comme il vous sousuiegne de moi	907
878	kar vostre cuers est	Car vostre cuers est	908
879	si frans qu il ne puet estre sans trop grant merites rendre a totes celes	si grans quil ne puet estre sans grant merite rendre a toutes celes	909
880	qui de par moi se reclaiment:	qui de par moi vous reclameront	910
881	si m est avis qu il m est molt miels a m ame de morir	Si mest auis|que il mest moult miex a lame pour la loiaute faire	911|912
882	por loialté fere		
883	et por geter de prison	& pour geter de prison	913
884	si vaillant home comme vos	si uaillant homme comme vous estes	914
885	que vos fuissiés mors par la desloialté de Meleagan	que vous fuissies mors pour la desloiaute melyagant	915
